date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue
2019-05-29,0,0,0,0,2019-05,0.0
2019-05-30,0,0,0,0,2019-05,0.0
2019-05-31,13,1,13,93,2019-05,59.519999999999996
2019-06-01,0,0,0,0,2019-06,0.0
2019-06-02,0,0,0,0,2019-06,0.0
2019-06-03,23,1,23,124,2019-06,128.60999999999999
2019-06-04,0,0,0,0,2019-06,0.0
2019-06-05,0,0,0,0,2019-06,0.0
2019-06-06,48,1,48,298,2019-06,234.26
2019-06-07,0,0,0,0,2019-06,0.0
2019-06-08,0,0,0,0,2019-06,0.0
2019-06-09,0,0,0,0,2019-06,0.0
2019-06-10,0,0,0,0,2019-06,0.0
2019-06-11,0,0,0,0,2019-06,0.0
2019-06-12,0,0,0,0,2019-06,0.0
2019-06-13,61,1,61,386,2019-06,221.22
2019-06-14,0,0,0,0,2019-06,0.0
2019-06-15,0,0,0,0,2019-06,0.0
2019-06-16,32,4,31,313,2019-06,120.88
2019-06-17,0,0,0,0,2019-06,0.0
2019-06-18,0,0,0,0,2019-06,0.0
2019-06-19,0,0,0,0,2019-06,0.0
2019-06-20,0,0,0,0,2019-06,0.0
2019-06-21,0,0,0,0,2019-06,0.0
2019-06-22,0,0,0,0,2019-06,0.0
2019-06-23,5,1,5,49,2019-06,33.6
2019-06-24,0,0,0,0,2019-06,0.0
2019-06-25,0,0,0,0,2019-06,0.0
2019-06-26,0,0,0,0,2019-06,0.0
2019-06-27,0,0,0,0,2019-06,0.0
2019-06-28,0,0,0,0,2019-06,0.0
2019-06-29,0,0,0,0,2019-06,0.0
2019-06-30,0,0,0,0,2019-06,0.0
