date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue
2019-05-20,20,1,20,204,2019-05,43.85
2019-05-21,13,1,13,112,2019-05,42.72999999999999
2019-05-22,62,3,55,560,2019-05,215.96999999999997
2019-05-23,25,2,25,240,2019-05,94.5
2019-05-24,21,1,21,157,2019-05,81.11
2019-05-25,0,0,0,0,2019-05,0.0
2019-05-26,0,0,0,0,2019-05,0.0
2019-05-27,0,0,0,0,2019-05,0.0
2019-05-28,19,2,19,153,2019-05,81.46000000000001
2019-05-29,0,0,0,0,2019-05,0.0
2019-05-30,0,0,0,0,2019-05,0.0
2019-05-31,0,0,0,0,2019-05,0.0
2019-06-01,0,0,0,0,2019-06,0.0
2019-06-02,69,3,66,723,2019-06,246.73999999999998
2019-06-03,18,1,18,115,2019-06,70.4
2019-06-04,0,0,0,0,2019-06,0.0
2019-06-05,98,5,59,832,2019-06,217.46999999999997
2019-06-06,56,2,55,449,2019-06,182.19
2019-06-07,3,1,3,38,2019-06,23.1
2019-06-08,0,0,0,0,2019-06,0.0
2019-06-09,14,1,14,116,2019-06,36.41
2019-06-10,97,3,88,800,2019-06,379.27
2019-06-11,0,0,0,0,2019-06,0.0
2019-06-12,78,5,73,625,2019-06,266.8299999999999
2019-06-13,28,1,28,261,2019-06,73.48
2019-06-14,24,2,24,221,2019-06,101.19
2019-06-15,0,0,0,0,2019-06,0.0
2019-06-16,7,1,7,63,2019-06,28.33
2019-06-17,22,2,21,207,2019-06,88.09000000000002
2019-06-18,12,1,12,108,2019-06,40.85999999999999
2019-06-19,34,2,32,312,2019-06,90.12000000000002
2019-06-20,0,0,0,0,2019-06,0.0
2019-06-21,31,1,31,317,2019-06,84.15
2019-06-22,0,0,0,0,2019-06,0.0
2019-06-23,0,0,0,0,2019-06,0.0
2019-06-24,10,1,10,98,2019-06,33.75
2019-06-25,8,1,8,84,2019-06,26.62
2019-06-26,0,0,0,0,2019-06,0.0
2019-06-27,1,1,1,4,2019-06,1.25
2019-06-28,26,2,25,252,2019-06,79.75
2019-06-29,0,0,0,0,2019-06,0.0
2019-06-30,0,0,0,0,2019-06,0.0
