date,revenue,purchases,total_views,unique_streams,unique_invoices
2019-06-17,7741.979999999985,1677,6711,1291,154
2019-06-18,5835.829999999976,1330,6033,1291,154
2019-06-19,2457.0100000000066,892,5964,1291,154
2019-06-20,5968.249999999938,1849,9478,1291,154
2019-06-21,13711.700000000017,907,5211,1291,154
1970-01-01,0.0,0,0,0,0
2019-06-23,2460.380000000001,675,2423,1291,154
2019-06-24,4466.990000000003,1126,4727,1291,154
2019-06-25,4991.259999999991,932,5477,1291,154
2019-06-26,4610.999999999995,1274,5702,1291,154
2019-06-27,5128.019999999965,1487,8230,1291,154
2019-06-28,3096.1999999999994,923,4674,1291,154
1970-01-01,0.0,0,0,0,0
2019-06-30,1793.9800000000089,602,2534,1291,154
2019-07-01,8135.050000000001,2050,7898,1291,154
2019-07-02,9084.939999999995,2142,9667,1291,154
2019-07-03,4832.229999999993,1690,8082,1291,154
2019-07-04,6223.269999999956,1832,9782,1291,154
2019-07-05,6792.049999999977,1396,6383,1291,154
1970-01-01,0.0,0,0,0,0
2019-07-07,1976.1400000000062,820,2840,1291,154
2019-07-08,3823.839999999992,1314,6871,1291,154
2019-07-09,6185.209999999995,1547,6341,1291,154
2019-07-10,15525.800000000025,1494,7037,1291,154
2019-07-11,4781.369999999975,1498,7573,1291,154
2019-07-12,3947.0899999999865,1077,4406,1291,154
1970-01-01,0.0,0,0,0,0
2019-07-14,3153.549999999993,1181,5990,1291,154
2019-07-15,26946.799999999945,2032,8065,1291,154
2019-07-16,3879.8599999999938,1202,8592,1291,154
2019-07-17,10670.400000000072,1916,8798,1291,154
2019-07-18,6162.869999999998,1430,9516,1291,154
2019-07-19,3866.320000000009,1212,6108,1291,154
1970-01-01,0.0,0,0,0,0
2019-07-21,2974.189999999991,1036,6334,1291,154
2019-07-22,7403.84999999998,1804,7985,1291,154
2019-07-23,3888.3709999999846,1234,7348,1291,154
2019-07-24,3477.5299999999897,1106,6028,1291,154
2019-07-25,3967.239999999982,1277,8757,1291,154
2019-07-26,3378.2099999999914,1056,6911,1291,154
1970-01-01,0.0,0,0,0,0
2019-07-28,2656.699999999998,1093,5220,1291,154
2019-07-29,4124.819999999979,1124,6324,1291,154
2019-07-30,15260.120000000034,1007,5495,1291,154
2019-07-31,4844.039999999961,1522,9187,1291,154
