date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue
2019-05-18,0,0,0,0,2019-05,0.0
2019-05-19,97,2,95,820,2019-05,268.36000000000007
2019-05-20,54,6,45,421,2019-05,211.05999999999997
2019-05-21,15,1,15,121,2019-05,60.2
2019-05-22,0,0,0,0,2019-05,0.0
2019-05-23,54,5,47,424,2019-05,191.28999999999996
2019-05-24,38,1,38,248,2019-05,143.98000000000002
2019-05-25,0,0,0,0,2019-05,0.0
2019-05-26,30,1,30,244,2019-05,118.09
2019-05-27,0,0,0,0,2019-05,0.0
2019-05-28,5,2,5,17,2019-05,33.29
2019-05-29,40,3,36,343,2019-05,116.89999999999999
2019-05-30,180,4,162,834,2019-05,414.16999999999996
2019-05-31,4,1,4,23,2019-05,26.15
2019-06-01,0,0,0,0,2019-06,0.0
2019-06-02,57,2,51,446,2019-06,177.09
2019-06-03,29,2,29,172,2019-06,102.10000000000001
2019-06-04,7,1,7,19,2019-06,7.559999999999999
2019-06-05,0,0,0,0,2019-06,0.0
2019-06-06,12,2,11,73,2019-06,89.18
2019-06-07,9,1,9,94,2019-06,69.7
2019-06-08,0,0,0,0,2019-06,0.0
2019-06-09,13,1,13,144,2019-06,37.21
2019-06-10,113,3,94,995,2019-06,371.54
2019-06-11,0,0,0,0,2019-06,0.0
2019-06-12,0,0,0,0,2019-06,0.0
2019-06-13,13,3,13,141,2019-06,45.46
2019-06-14,0,0,0,0,2019-06,0.0
2019-06-15,0,0,0,0,2019-06,0.0
2019-06-16,0,0,0,0,2019-06,0.0
2019-06-17,88,3,84,817,2019-06,254.5
2019-06-18,24,1,24,244,2019-06,58.01
2019-06-19,0,0,0,0,2019-06,0.0
2019-06-20,16,1,16,109,2019-06,52.36000000000001
2019-06-21,9,1,9,73,2019-06,48.89
2019-06-22,0,0,0,0,2019-06,0.0
2019-06-23,1,1,1,15,2019-06,2.95
2019-06-24,0,0,0,0,2019-06,0.0
2019-06-25,0,0,0,0,2019-06,0.0
2019-06-26,0,0,0,0,2019-06,0.0
2019-06-27,62,3,59,614,2019-06,159.78000000000003
2019-06-28,10,2,10,52,2019-06,51.88999999999999
2019-06-29,0,0,0,0,2019-06,0.0
2019-06-30,0,0,0,0,2019-06,0.0
